"Name","Activity type","Description"
"10/01/2016 20:24","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","144","53.457334","-2.235361","81.69999694824219","109.0","10","0.0625","2016-01-10T21:07:13.595Z","","",""
"1","145","53.457286","-2.235357","80.4000015258789","109.0","10","0.375","2016-01-10T21:07:14.562Z","","",""
"1","146","53.457284","-2.235352","80.4000015258789","109.0","10","0.3125","2016-01-10T21:07:15.594Z","","",""
"1","147","53.457285","-2.235349","80.30000305175781","109.0","10","0.1875","2016-01-10T21:07:16.576Z","","",""
"1","148","53.457285","-2.235349","80.30000305175781","109.0","10","0.1875","2016-01-10T21:07:16.597Z","","",""
"1","149","53.457281","-2.235341","80.30000305175781","109.0","10","0.4375","2016-01-10T21:07:17.571Z","","",""
"1","150","53.457281","-2.235341","80.30000305175781","109.0","10","0.25","2016-01-10T21:07:19.596Z","","",""
"1","151","53.457281","-2.235341","80.30000305175781","109.0","10","0.125","2016-01-10T21:07:20.582Z","","",""
"1","152","53.457281","-2.235341","80.30000305175781","109.0","10","0.1875","2016-01-10T21:07:40.597Z","","",""
"1","153","53.457281","-2.235341","80.30000305175781","109.0","10","0.3125","2016-01-10T21:07:41.571Z","","",""
"1","154","53.457328","-2.235328","81.69999694824219","83.0","10","0.5625","2016-01-10T21:07:42.597Z","","",""
"1","155","53.457327","-2.235324","81.80000305175781","83.0","10","0.125","2016-01-10T21:07:43.556Z","","",""
"1","156","53.457345","-2.235386","84.0999984741211","83.0","10","0.0625","2016-01-10T21:08:31.594Z","","",""
"1","157","53.457346","-2.23539","84.4000015258789","83.0","10","0.25","2016-01-10T21:08:32.559Z","","",""
"1","158","53.457346","-2.235395","84.5","83.0","10","0.25","2016-01-10T21:08:33.575Z","","",""
"1","159","53.457346","-2.235395","84.5","83.0","10","0.125","2016-01-10T21:08:34.575Z","","",""
"1","160","53.457346","-2.235395","84.5","83.0","10","0.125","2016-01-10T21:08:42.590Z","","",""
"1","161","53.457315","-2.23546","84.5999984741211","83.0","10","0.375","2016-01-10T21:08:43.566Z","","",""
"1","162","53.457315","-2.23546","84.5999984741211","83.0","10","0.375","2016-01-10T21:08:43.601Z","","",""
"1","163","53.457315","-2.23546","84.69999694824219","83.0","10","0.0625","2016-01-10T21:08:44.566Z","","",""
"1","164","53.457313","-2.235454","84.5","83.0","10","0.1875","2016-01-10T21:08:48.609Z","","",""
"1","165","53.457303","-2.235422","84.69999694824219","104.0","10","0.75","2016-01-10T21:08:49.580Z","","",""
"1","166","53.4573","-2.235422","84.80000305175781","105.0","10","0.4375","2016-01-10T21:08:50.600Z","","",""
"1","167","53.457302","-2.235426","84.80000305175781","106.0","10","0.0625","2016-01-10T21:08:51.574Z","","",""
"1","168","53.457301","-2.235426","84.69999694824219","105.0","10","0.125","2016-01-10T21:08:55.598Z","","",""
"1","169","53.457301","-2.235426","84.69999694824219","105.0","10","0.25","2016-01-10T21:08:56.577Z","","",""
"1","170","53.457301","-2.235426","84.69999694824219","105.0","10","0.25","2016-01-10T21:09:00.585Z","","",""
"1","171","53.457301","-2.235426","84.69999694824219","105.0","10","0.125","2016-01-10T21:09:01.555Z","","",""
"1","172","53.457301","-2.235426","84.69999694824219","105.0","10","0.1875","2016-01-10T21:09:13.597Z","","",""
"1","173","53.457346","-2.235377","85.69999694824219","102.0","10","0.5625","2016-01-10T21:09:14.600Z","","",""
"1","174","53.457366","-2.235348","85.9000015258789","99.0","10","0.25","2016-01-10T21:09:17.578Z","","",""
"1","175","53.457366","-2.235348","85.9000015258789","99.0","10","0.0625","2016-01-10T21:09:18.576Z","","",""
"1","176","53.45735","-2.235364","85.4000015258789","99.0","10","0.125","2016-01-10T21:09:46.595Z","","",""
"1","177","53.457346","-2.235385","85.5","99.0","10","0.375","2016-01-10T21:09:47.578Z","","",""
"1","178","53.457346","-2.235385","85.5","99.0","10","0.25","2016-01-10T21:09:48.602Z","","",""
"1","179","53.457346","-2.235385","85.5","99.0","10","0.125","2016-01-10T21:09:49.587Z","","",""
"1","180","53.457346","-2.235385","85.5","99.0","10","0.125","2016-01-10T21:10:23.588Z","","",""
"1","181","53.457346","-2.235385","85.5","99.0","10","0.25","2016-01-10T21:10:24.562Z","","",""
"1","182","53.4573","-2.235348","87.80000305175781","128.0","10","0.3125","2016-01-10T21:10:28.589Z","","",""
"1","183","53.457299","-2.235351","87.69999694824219","128.0","10","0.1875","2016-01-10T21:10:29.559Z","","",""
"1","184","53.457329","-2.235325","91.0999984741211","127.0","10","0.125","2016-01-10T21:10:58.581Z","","",""
"1","185","53.457335","-2.235328","91.30000305175781","127.0","10","0.25","2016-01-10T21:10:59.557Z","","",""
"1","186","53.457337","-2.235329","91.5","127.0","10","0.25","2016-01-10T21:11:00.575Z","","",""
"1","187","53.457339","-2.235328","91.80000305175781","127.0","10","0.1875","2016-01-10T21:11:01.553Z","","",""
"1","188","53.457339","-2.235328","91.80000305175781","127.0","10","0.1875","2016-01-10T21:13:33.578Z","","",""
"1","189","53.457339","-2.235328","91.80000305175781","127.0","10","0.25","2016-01-10T21:13:34.567Z","","",""
"1","190","53.457301","-2.235357","91.4000015258789","127.0","10","0.375","2016-01-10T21:13:39.582Z","","",""
"1","191","53.457301","-2.235357","91.4000015258789","127.0","10","0.1875","2016-01-10T21:13:40.559Z","","",""
"1","192","53.457301","-2.235357","91.4000015258789","127.0","10","0.1875","2016-01-10T21:13:55.579Z","","",""
"1","193","53.457342","-2.235321","91.19999694824219","127.0","10","0.375","2016-01-10T21:13:56.575Z","","",""
"1","194","53.457342","-2.235321","91.19999694824219","127.0","10","0.375","2016-01-10T21:13:56.599Z","","",""
"1","195","53.457342","-2.235307","91.30000305175781","127.0","10","0.125","2016-01-10T21:13:57.564Z","","",""
"1","196","53.457304","-2.235217","101.5999984741211","127.0","10","0.125","2016-01-10T21:20:26.589Z","","",""
"1","197","53.457293","-2.235292","101.30000305175781","127.0","10","0.3125","2016-01-10T21:20:27.582Z","","",""
"1","198","53.457286","-2.235301","101.19999694824219","146.0","10","0.5","2016-01-10T21:20:29.583Z","","",""
"1","199","53.457287","-2.235302","101.30000305175781","146.0","10","0.1875","2016-01-10T21:20:30.564Z","","",""
"1","200","53.457287","-2.235302","101.30000305175781","146.0","10","0.125","2016-01-10T21:20:31.590Z","","",""
"1","201","53.457287","-2.235302","101.30000305175781","146.0","10","0.25","2016-01-10T21:20:32.577Z","","",""
"1","202","53.457287","-2.235302","101.30000305175781","146.0","10","0.3125","2016-01-10T21:20:33.583Z","","",""
"1","203","53.457287","-2.235302","101.30000305175781","146.0","10","0.1875","2016-01-10T21:20:34.570Z","","",""
"1","204","53.457338","-2.235373","97.30000305175781","146.0","5","0","2016-01-10T21:42:30.591Z","","",""
"1","205","53.45738","-2.235334","97.9000015258789","146.0","5","0.125","2016-01-10T21:42:31.570Z","","",""
"1","206","53.45738","-2.235334","97.9000015258789","146.0","5","0.125","2016-01-10T21:42:31.591Z","","",""
"1","207","53.457354","-2.235389","99.30000305175781","146.0","10","0.1875","2016-01-10T21:43:46.591Z","","",""
"1","208","53.457348","-2.235406","99.30000305175781","146.0","10","0.25","2016-01-10T21:43:47.587Z","","",""
"1","209","53.457348","-2.235406","99.30000305175781","146.0","10","0.25","2016-01-10T21:43:47.605Z","","",""
"1","210","53.457347","-2.235415","99.30000305175781","146.0","10","0.125","2016-01-10T21:43:48.557Z","","",""
"1","211","53.457347","-2.235415","99.30000305175781","146.0","10","0.125","2016-01-10T21:43:48.577Z","","",""
"1","212","53.457348","-2.235422","99.19999694824219","146.0","10","0.25","2016-01-10T21:43:49.567Z","","",""
"1","213","53.457348","-2.235422","99.19999694824219","146.0","10","0.25","2016-01-10T21:43:49.587Z","","",""
"1","214","53.457348","-2.235422","99.19999694824219","146.0","10","0.125","2016-01-10T21:43:50.564Z","","",""
"1","215","53.457348","-2.235422","99.19999694824219","146.0","10","0.1875","2016-01-10T21:43:51.623Z","","",""
"1","216","53.457348","-2.235422","99.19999694824219","146.0","10","0.3125","2016-01-10T21:43:52.587Z","","",""
"1","217","53.45737","-2.235498","98.69999694824219","224.0","10","0.625","2016-01-10T21:43:55.596Z","","",""
"1","218","53.457372","-2.235491","98.5999984741211","227.0","10","0.1875","2016-01-10T21:43:56.565Z","","",""
"1","219","53.457372","-2.235491","98.5999984741211","227.0","10","0.1875","2016-01-10T21:43:56.592Z","","",""
"1","220","53.457376","-2.235497","98.4000015258789","229.0","10","0.25","2016-01-10T21:43:57.580Z","","",""
"1","221","53.457376","-2.235497","98.4000015258789","229.0","10","0.25","2016-01-10T21:43:57.605Z","","",""
"1","222","53.457376","-2.235497","98.4000015258789","228.0","10","0.125","2016-01-10T21:43:58.568Z","","",""
"1","223","53.457376","-2.235497","98.4000015258789","225.0","10","0.125","2016-01-10T21:44:33.599Z","","",""
"1","224","53.457376","-2.235497","98.4000015258789","225.0","10","0.25","2016-01-10T21:44:34.560Z","","",""
"1","225","53.457376","-2.235497","98.4000015258789","225.0","10","0.25","2016-01-10T21:44:34.585Z","","",""
"1","226","53.457376","-2.235497","98.4000015258789","225.0","10","0.0625","2016-01-10T21:44:35.560Z","","",""
"1","227","53.457376","-2.235497","98.4000015258789","225.0","10","0.0625","2016-01-10T21:44:36.596Z","","",""
"1","228","53.457404","-2.23544","97.0","225.0","10","0.375","2016-01-10T21:44:37.571Z","","",""
"1","229","53.457409","-2.235432","97.0","225.0","10","0.3125","2016-01-10T21:44:38.578Z","","",""
"1","230","53.457412","-2.235437","97.0","225.0","10","0.1875","2016-01-10T21:44:39.561Z","","",""
"1","231","53.457412","-2.235433","96.9000015258789","225.0","10","0.125","2016-01-10T21:44:51.598Z","","",""
"1","232","53.457412","-2.235433","96.9000015258789","225.0","10","0.25","2016-01-10T21:44:52.562Z","","",""
"1","233","53.457412","-2.235433","96.9000015258789","225.0","10","0.25","2016-01-10T21:44:54.605Z","","",""
"1","234","53.457412","-2.235433","96.9000015258789","225.0","10","0.1875","2016-01-10T21:44:55.579Z","","",""
"1","235","53.457412","-2.235433","96.9000015258789","225.0","10","0.0625","2016-01-10T21:45:01.577Z","","",""
"1","236","53.457412","-2.235433","96.9000015258789","225.0","10","0.25","2016-01-10T21:45:02.574Z","","",""
"1","237","53.457412","-2.235433","96.9000015258789","225.0","10","0","2016-01-10T21:45:04.601Z","","",""
"1","238","53.457412","-2.235433","96.9000015258789","225.0","10","0.0625","2016-01-10T21:45:05.570Z","","",""
"1","239","53.457395","-2.235426","91.9000015258789","225.0","10","0.0625","2016-01-10T21:45:24.592Z","","",""
"1","240","53.457389","-2.235421","91.80000305175781","225.0","10","0.25","2016-01-10T21:45:25.597Z","","",""
"1","241","53.457389","-2.235421","91.80000305175781","225.0","10","0.25","2016-01-10T21:45:25.824Z","","",""
"1","242","53.457389","-2.235424","91.9000015258789","225.0","10","0.0625","2016-01-10T21:45:26.578Z","","",""
"1","243","53.457375","-2.235351","92.69999694824219","225.0","10","0.1875","2016-01-10T21:51:12.619Z","","",""
"1","244","53.457414","-2.235341","95.80000305175781","243.0","10","0.5","2016-01-10T21:51:13.593Z","","",""
"1","245","53.45743","-2.235359","96.30000305175781","274.0","10","0.4375","2016-01-10T21:51:16.597Z","","",""
"1","246","53.45743","-2.235359","96.30000305175781","273.0","10","0.125","2016-01-10T21:51:17.819Z","","",""
"1","247","53.457403","-2.235283","96.80000305175781","272.0","10","0.1875","2016-01-10T21:51:58.591Z","","",""
"1","248","53.457402","-2.235279","96.80000305175781","272.0","10","0.25","2016-01-10T21:51:59.565Z","","",""
"1","249","53.4574","-2.235275","96.80000305175781","272.0","10","0.25","2016-01-10T21:52:00.612Z","","",""
"1","250","53.4574","-2.235275","96.80000305175781","272.0","10","0.0625","2016-01-10T21:52:01.565Z","","",""
"1","251","53.4574","-2.235275","96.80000305175781","272.0","10","0.1875","2016-01-10T21:52:21.597Z","","",""
