"Name","Activity type","Description"
"17/01/2016 21:32","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","2289","53.464925","-2.231031","86.0","85.0","15","0.1875","2016-01-18T11:04:57.644Z","","",""
"1","2290","53.464925","-2.231031","86.0","85.0","15","0.3125","2016-01-18T11:04:58.625Z","","",""
"1","2291","53.46488","-2.23101","86.69999694824219","85.0","15","0.3125","2016-01-18T11:05:00.645Z","","",""
"1","2292","53.464872","-2.230997","86.69999694824219","85.0","15","0.125","2016-01-18T11:05:01.646Z","","",""
"1","2293","53.464869","-2.230995","87.0","85.0","15","0.125","2016-01-18T11:05:02.626Z","","",""
"1","2294","53.464871","-2.230984","87.0","84.0","15","0.25","2016-01-18T11:05:03.614Z","","",""
"1","2295","53.464871","-2.230984","87.0","84.0","15","0.25","2016-01-18T11:05:03.631Z","","",""
"1","2296","53.464871","-2.230984","87.0","85.0","10","0.125","2016-01-18T11:05:04.615Z","","",""
"1","2297","53.464829","-2.230959","85.80000305175781","85.0","10","0.1875","2016-01-18T11:05:11.664Z","","",""
"1","2298","53.464812","-2.230961","85.5999984741211","85.0","10","0.3125","2016-01-18T11:05:12.615Z","","",""
"1","2299","53.464796","-2.230961","85.30000305175781","85.0","10","0.3125","2016-01-18T11:05:13.634Z","","",""
"1","2300","53.464783","-2.230958","85.0999984741211","85.0","10","0.1875","2016-01-18T11:05:14.615Z","","",""
"1","2301","53.464717","-2.230972","84.19999694824219","85.0","10","0.1875","2016-01-18T11:05:20.635Z","","",""
"1","2302","53.464697","-2.231004","83.9000015258789","85.0","10","0.3125","2016-01-18T11:05:21.641Z","","",""
"1","2303","53.464687","-2.231014","83.9000015258789","85.0","10","0.25","2016-01-18T11:05:22.650Z","","",""
"1","2304","53.464687","-2.231014","83.9000015258789","85.0","10","0.1875","2016-01-18T11:05:23.613Z","","",""
"1","2305","53.464687","-2.231014","83.9000015258789","85.0","15","0.1875","2016-01-18T11:05:26.649Z","","",""
"1","2306","53.464654","-2.231068","83.30000305175781","85.0","15","0.375","2016-01-18T11:05:27.623Z","","",""
"1","2307","53.464654","-2.231068","83.30000305175781","85.0","15","0.375","2016-01-18T11:05:27.640Z","","",""
"1","2308","53.464654","-2.231069","83.0999984741211","85.0","15","0.125","2016-01-18T11:05:28.631Z","","",""
"1","2309","53.464654","-2.231069","83.0999984741211","85.0","15","0.125","2016-01-18T11:05:28.650Z","","",""
"1","2310","53.464681","-2.23105","83.0999984741211","66.0","15","0.5625","2016-01-18T11:05:29.623Z","","",""
"1","2311","53.464697","-2.231056","82.80000305175781","46.0","10","0.375","2016-01-18T11:05:31.642Z","","",""
"1","2312","53.464697","-2.231056","82.80000305175781","46.0","15","0.1875","2016-01-18T11:05:32.617Z","","",""
"1","2313","53.464697","-2.231056","82.80000305175781","47.0","10","0.1875","2016-01-18T11:05:34.653Z","","",""
"1","2314","53.464741","-2.231097","83.19999694824219","38.0","10","0.5","2016-01-18T11:05:35.626Z","","",""
"1","2315","53.464741","-2.231097","83.19999694824219","38.0","10","0.5","2016-01-18T11:05:35.644Z","","",""
"1","2316","53.464738","-2.231096","83.4000015258789","37.0","10","0.1875","2016-01-18T11:05:36.648Z","","",""
"1","2317","53.464738","-2.231096","83.4000015258789","37.0","10","0.1875","2016-01-18T11:05:36.670Z","","",""
"1","2318","53.464748","-2.231095","83.5999984741211","32.0","15","0.6875","2016-01-18T11:05:37.631Z","","",""
"1","2319","53.4648","-2.231078","84.69999694824219","19.0","10","0.25","2016-01-18T11:05:43.646Z","","",""
"1","2320","53.4648","-2.231078","84.69999694824219","21.0","10","0.0625","2016-01-18T11:05:44.619Z","","",""
"1","2321","53.4648","-2.231078","84.69999694824219","22.0","10","0.1875","2016-01-18T11:05:46.649Z","","",""
"1","2322","53.4648","-2.231078","84.69999694824219","22.0","10","0.25","2016-01-18T11:05:47.655Z","","",""
"1","2323","53.4648","-2.231078","84.69999694824219","22.0","10","0.25","2016-01-18T11:05:48.651Z","","",""
"1","2324","53.4648","-2.231078","84.69999694824219","22.0","10","0.1875","2016-01-18T11:05:49.628Z","","",""
"1","2325","53.4648","-2.231078","84.69999694824219","23.0","10","0.125","2016-01-18T11:05:56.648Z","","",""
"1","2326","53.464833","-2.23115","85.5999984741211","12.0","10","0.5625","2016-01-18T11:05:57.622Z","","",""
"1","2327","53.464846","-2.231158","85.4000015258789","11.0","10","0.25","2016-01-18T11:06:00.636Z","","",""
"1","2328","53.464846","-2.231158","85.4000015258789","11.0","10","0.1875","2016-01-18T11:06:01.634Z","","",""
"1","2329","53.464846","-2.231158","85.4000015258789","11.0","10","0.1875","2016-01-18T11:06:06.651Z","","",""
"1","2330","53.464846","-2.231158","85.4000015258789","11.0","10","0.25","2016-01-18T11:06:07.628Z","","",""
"1","2331","53.464846","-2.231158","85.4000015258789","11.0","10","0.25","2016-01-18T11:06:08.646Z","","",""
"1","2332","53.464846","-2.231158","85.4000015258789","11.0","10","0.1875","2016-01-18T11:06:09.645Z","","",""
"1","2333","53.464846","-2.231158","85.4000015258789","11.0","10","0.1875","2016-01-18T11:06:14.643Z","","",""
"1","2334","53.464846","-2.231158","85.4000015258789","11.0","15","0.25","2016-01-18T11:06:15.619Z","","",""
"1","2335","53.464846","-2.231158","85.4000015258789","11.0","15","0.25","2016-01-18T11:06:15.635Z","","",""
"1","2336","53.464846","-2.231158","85.4000015258789","11.0","15","0.1875","2016-01-18T11:06:16.643Z","","",""
"1","2337","53.464838","-2.231081","87.5999984741211","11.0","15","0.0625","2016-01-18T11:06:25.652Z","","",""
"1","2338","53.464833","-2.231074","87.5","11.0","15","0.25","2016-01-18T11:06:26.622Z","","",""
"1","2339","53.464833","-2.231074","87.5","11.0","15","0.25","2016-01-18T11:06:26.638Z","","",""
"1","2340","53.464833","-2.231074","87.5","11.0","15","0.0625","2016-01-18T11:06:27.619Z","","",""
"1","2341","53.464801","-2.231004","88.0999984741211","11.0","15","0.125","2016-01-18T11:06:59.629Z","","",""
"1","2342","53.464801","-2.231004","88.0999984741211","11.0","15","0.25","2016-01-18T11:07:00.642Z","","",""
"1","2343","53.464801","-2.231004","88.0999984741211","11.0","15","0.25","2016-01-18T11:07:03.643Z","","",""
"1","2344","53.464801","-2.231004","88.0999984741211","11.0","15","0.1875","2016-01-18T11:07:04.623Z","","",""
"1","2345","53.464801","-2.231004","88.0999984741211","11.0","15","0.0625","2016-01-18T11:07:10.659Z","","",""
"1","2346","53.464842","-2.23103","89.69999694824219","11.0","15","0.25","2016-01-18T11:07:11.636Z","","",""
"1","2347","53.46485","-2.231021","89.9000015258789","11.0","10","0.375","2016-01-18T11:07:13.669Z","","",""
"1","2348","53.464851","-2.231026","90.0999984741211","11.0","10","0.1875","2016-01-18T11:07:14.623Z","","",""
"1","2349","53.464796","-2.231001","92.30000305175781","11.0","10","0.1875","2016-01-18T11:07:29.634Z","","",""
"1","2350","53.464785","-2.231004","92.69999694824219","11.0","10","0.375","2016-01-18T11:07:30.628Z","","",""
"1","2351","53.464771","-2.231012","92.69999694824219","11.0","10","0.4375","2016-01-18T11:07:31.636Z","","",""
"1","2352","53.464771","-2.231012","92.69999694824219","11.0","10","0.1875","2016-01-18T11:07:32.615Z","","",""
"1","2353","53.464771","-2.231012","92.69999694824219","11.0","10","0.1875","2016-01-18T11:07:36.646Z","","",""
"1","2354","53.464726","-2.231019","94.0999984741211","11.0","10","0.3125","2016-01-18T11:07:37.634Z","","",""
"1","2355","53.464698","-2.231052","94.0","277.0","10","0.25","2016-01-18T11:07:41.651Z","","",""
"1","2356","53.464698","-2.231052","94.0","280.0","10","0.125","2016-01-18T11:07:42.615Z","","",""
"1","2357","53.464655","-2.231079","93.9000015258789","285.0","10","0.0625","2016-01-18T11:07:47.639Z","","",""
"1","2358","53.464655","-2.231088","93.80000305175781","281.0","10","0.5","2016-01-18T11:07:48.621Z","","",""
"1","2359","53.464657","-2.231096","93.69999694824219","279.0","10","0.5","2016-01-18T11:07:49.646Z","","",""
"1","2360","53.464662","-2.231095","93.80000305175781","277.0","10","0.1875","2016-01-18T11:07:50.618Z","","",""
"1","2361","53.464662","-2.231095","93.80000305175781","280.0","10","0.125","2016-01-18T11:07:58.645Z","","",""
"1","2362","53.464681","-2.231012","94.0999984741211","280.0","10","0.25","2016-01-18T11:07:59.615Z","","",""
"1","2363","53.464754","-2.230947","94.5999984741211","299.0","10","0.8125","2016-01-18T11:08:05.643Z","","",""
"1","2364","53.464767","-2.230935","94.69999694824219","334.0","10","1.25","2016-01-18T11:08:06.626Z","","",""
"1","2365","53.464785","-2.230922","94.9000015258789","9.0","10","0.375","2016-01-18T11:08:09.649Z","","",""
"1","2366","53.464784","-2.230922","94.9000015258789","10.0","10","0.1875","2016-01-18T11:08:10.636Z","","",""
"1","2367","53.464785","-2.230923","94.80000305175781","4.0","10","0.1875","2016-01-18T11:08:24.649Z","","",""
"1","2368","53.464814","-2.230981","94.30000305175781","13.0","10","0.5","2016-01-18T11:08:25.620Z","","",""
"1","2369","53.464814","-2.230981","94.30000305175781","13.0","10","0.5","2016-01-18T11:08:25.636Z","","",""
"1","2370","53.464819","-2.230989","94.19999694824219","13.0","10","0.125","2016-01-18T11:08:26.652Z","","",""
"1","2371","53.464819","-2.230989","94.19999694824219","13.0","10","0.125","2016-01-18T11:08:26.678Z","","",""
"1","2372","53.464822","-2.230999","94.0999984741211","14.0","10","0.25","2016-01-18T11:08:27.627Z","","",""
"1","2373","53.464818","-2.231004","94.0","15.0","10","0.25","2016-01-18T11:08:28.645Z","","",""
"1","2374","53.464818","-2.231004","94.0","15.0","10","0.0625","2016-01-18T11:08:29.637Z","","",""
"1","2375","53.464818","-2.231004","94.0","14.0","10","0.1875","2016-01-18T11:08:35.643Z","","",""
"1","2376","53.46485","-2.230951","93.0999984741211","14.0","10","0.4375","2016-01-18T11:08:36.624Z","","",""
"1","2377","53.464856","-2.230951","93.0999984741211","14.0","10","0.25","2016-01-18T11:08:37.669Z","","",""
"1","2378","53.464857","-2.230954","93.0","14.0","10","0.0625","2016-01-18T11:08:38.531Z","","",""
"1","2379","53.464858","-2.230951","93.0","14.0","10","0.125","2016-01-18T11:08:45.637Z","","",""
"1","2380","53.464811","-2.230944","92.30000305175781","24.0","10","0.5","2016-01-18T11:08:46.645Z","","",""
"1","2381","53.464806","-2.230947","92.0999984741211","25.0","10","0.375","2016-01-18T11:08:47.645Z","","",""
"1","2382","53.464809","-2.230947","92.0","25.0","15","0.0625","2016-01-18T11:08:48.633Z","","",""
"1","2383","53.464812","-2.230954","91.9000015258789","25.0","15","0.125","2016-01-18T11:08:54.543Z","","",""
"1","2384","53.464812","-2.230954","91.9000015258789","25.0","10","0.25","2016-01-18T11:08:55.615Z","","",""
"1","2385","53.464834","-2.230956","91.80000305175781","45.0","10","0.3125","2016-01-18T11:08:58.659Z","","",""
"1","2386","53.464833","-2.230957","92.0999984741211","45.0","10","0.1875","2016-01-18T11:08:59.622Z","","",""
"1","2387","53.46489","-2.230961","92.5999984741211","44.0","15","0.1875","2016-01-18T11:09:15.649Z","","",""
"1","2388","53.464899","-2.230885","93.0","46.0","15","0.5625","2016-01-18T11:09:16.636Z","","",""
"1","2389","53.464889","-2.230875","93.0","50.0","10","0.5625","2016-01-18T11:09:17.521Z","","",""
"1","2390","53.464885","-2.230876","92.80000305175781","50.0","10","0.1875","2016-01-18T11:09:18.613Z","","",""
"1","2391","53.464853","-2.231002","92.19999694824219","50.0","10","0.125","2016-01-18T11:09:51.651Z","","",""
"1","2392","53.464832","-2.230945","94.69999694824219","50.0","10","0.375","2016-01-18T11:09:52.629Z","","",""
"1","2393","53.464805","-2.230961","95.0","50.0","10","0.25","2016-01-18T11:09:57.643Z","","",""
"1","2394","53.464805","-2.230961","95.0","50.0","10","0.1875","2016-01-18T11:09:58.624Z","","",""
"1","2395","53.464805","-2.230961","95.0","50.0","10","0.1875","2016-01-18T11:09:59.650Z","","",""
"1","2396","53.464805","-2.230961","95.0","50.0","10","0.25","2016-01-18T11:10:00.636Z","","",""
"1","2397","53.464805","-2.230961","95.0","50.0","10","0.25","2016-01-18T11:10:00.653Z","","",""
"1","2398","53.464805","-2.230961","95.0","50.0","15","0.1875","2016-01-18T11:10:01.624Z","","",""
"1","2399","53.464805","-2.230961","95.0","50.0","15","0.0625","2016-01-18T11:10:12.669Z","","",""
"1","2400","53.464865","-2.230954","94.30000305175781","50.0","15","0.3125","2016-01-18T11:10:13.642Z","","",""
"1","2401","53.464892","-2.230943","94.4000015258789","31.0","15","0.5625","2016-01-18T11:10:16.678Z","","",""
"1","2402","53.464892","-2.230943","94.4000015258789","31.0","15","0.125","2016-01-18T11:10:17.653Z","","",""
"1","2403","53.464839","-2.230972","94.5999984741211","31.0","15","0.1875","2016-01-18T11:10:19.670Z","","",""
"1","2404","53.464819","-2.231001","94.69999694824219","31.0","15","0.3125","2016-01-18T11:10:20.547Z","","",""
"1","2405","53.464806","-2.231016","94.69999694824219","30.0","15","0.375","2016-01-18T11:10:21.574Z","","",""
"1","2406","53.464831","-2.230986","94.69999694824219","30.0","15","0.125","2016-01-18T11:10:22.531Z","","",""
"1","2407","53.464793","-2.231036","94.9000015258789","31.0","15","0.125","2016-01-18T11:10:28.674Z","","",""
"1","2408","53.464786","-2.231034","94.80000305175781","30.0","15","0.4375","2016-01-18T11:10:29.628Z","","",""
"1","2409","53.464786","-2.231034","94.80000305175781","30.0","15","0.4375","2016-01-18T11:10:29.644Z","","",""
"1","2410","53.464784","-2.231038","94.80000305175781","30.0","15","0.125","2016-01-18T11:10:30.656Z","","",""
"1","2411","53.464783","-2.231046","94.9000015258789","30.0","15","0.1875","2016-01-18T11:10:45.648Z","","",""
"1","2412","53.464783","-2.231046","94.9000015258789","30.0","15","0.25","2016-01-18T11:10:46.668Z","","",""
"1","2413","53.464783","-2.231046","94.9000015258789","30.0","15","0.25","2016-01-18T11:10:46.686Z","","",""
"1","2414","53.464783","-2.231046","94.9000015258789","30.0","15","0.125","2016-01-18T11:10:47.641Z","","",""
"1","2415","53.464783","-2.231046","94.9000015258789","30.0","15","0.125","2016-01-18T11:10:47.662Z","","",""
"1","2416","53.464743","-2.23101","95.69999694824219","30.0","15","0.375","2016-01-18T11:10:48.707Z","","",""
"1","2417","53.464745","-2.231001","95.9000015258789","30.0","15","0.25","2016-01-18T11:10:49.658Z","","",""
"1","2418","53.46474","-2.230988","95.9000015258789","30.0","15","0.1875","2016-01-18T11:10:50.631Z","","",""
"1","2419","53.46474","-2.230988","95.9000015258789","30.0","15","0.1875","2016-01-18T11:10:50.650Z","","",""
"1","2420","53.464735","-2.230976","96.0","30.0","15","0.3125","2016-01-18T11:10:51.633Z","","",""
"1","2421","53.464735","-2.230976","96.0","30.0","15","0.25","2016-01-18T11:10:52.643Z","","",""
"1","2422","53.464735","-2.230976","96.0","30.0","15","0.1875","2016-01-18T11:10:53.616Z","","",""
"1","2423","53.464735","-2.230976","96.0","30.0","15","0.125","2016-01-18T11:11:02.638Z","","",""
"1","2424","53.464706","-2.231042","95.80000305175781","59.0","15","0.5","2016-01-18T11:11:03.633Z","","",""
"1","2425","53.464693","-2.231052","95.80000305175781","90.0","15","0.75","2016-01-18T11:11:05.633Z","","",""
"1","2426","53.464697","-2.231055","95.80000305175781","92.0","15","0.1875","2016-01-18T11:11:06.624Z","","",""
"1","2427","53.464697","-2.231055","95.80000305175781","89.0","15","0.0625","2016-01-18T11:11:13.555Z","","",""
"1","2428","53.464697","-2.231055","95.80000305175781","89.0","15","0.25","2016-01-18T11:11:14.526Z","","",""
"1","2429","53.464697","-2.231055","95.80000305175781","89.0","15","0.25","2016-01-18T11:11:14.546Z","","",""
"1","2430","53.464697","-2.231055","95.80000305175781","89.0","15","0.1875","2016-01-18T11:11:15.593Z","","",""
"1","2431","53.464748","-2.231071","95.30000305175781","90.0","15","0.0625","2016-01-18T11:11:17.640Z","","",""
"1","2432","53.464758","-2.231072","95.30000305175781","90.0","15","0.3125","2016-01-18T11:11:18.637Z","","",""
"1","2433","53.464758","-2.231072","95.30000305175781","90.0","15","0.3125","2016-01-18T11:11:18.663Z","","",""
"1","2434","53.464765","-2.231078","95.30000305175781","90.0","15","0.1875","2016-01-18T11:11:19.637Z","","",""
"1","2435","53.464765","-2.231078","95.30000305175781","90.0","15","0.125","2016-01-18T11:11:23.556Z","","",""
"1","2436","53.464813","-2.23105","95.30000305175781","90.0","15","0.25","2016-01-18T11:11:24.520Z","","",""
"1","2437","53.464813","-2.23105","95.30000305175781","90.0","15","0.25","2016-01-18T11:11:24.546Z","","",""
"1","2438","53.464815","-2.231049","95.30000305175781","90.0","15","0.0625","2016-01-18T11:11:25.524Z","","",""
"1","2439","53.46482","-2.231044","95.30000305175781","90.0","15","0.125","2016-01-18T11:11:29.567Z","","",""
"1","2440","53.46482","-2.231044","95.30000305175781","90.0","15","0.25","2016-01-18T11:11:30.628Z","","",""
"1","2441","53.464832","-2.231174","95.4000015258789","303.0","10","0.25","2016-01-18T11:11:38.543Z","","",""
"1","2442","53.464832","-2.231174","95.4000015258789","303.0","10","0.1875","2016-01-18T11:11:39.534Z","","",""
"1","2443","53.464832","-2.231174","95.4000015258789","314.0","10","0.125","2016-01-18T11:11:44.648Z","","",""
"1","2444","53.464787","-2.231187","95.80000305175781","314.0","10","0.25","2016-01-18T11:11:45.625Z","","",""
"1","2445","53.464787","-2.231187","95.80000305175781","314.0","10","0.25","2016-01-18T11:11:45.648Z","","",""
"1","2446","53.464787","-2.231185","95.9000015258789","312.0","10","0.0625","2016-01-18T11:11:47.131Z","","",""
"1","2447","53.464791","-2.231164","95.9000015258789","311.0","10","0.1875","2016-01-18T11:11:54.541Z","","",""
"1","2448","53.464791","-2.231164","95.9000015258789","311.0","10","0.25","2016-01-18T11:11:55.522Z","","",""
"1","2449","53.464791","-2.231164","95.9000015258789","311.0","10","0.25","2016-01-18T11:11:55.539Z","","",""
"1","2450","53.464791","-2.231164","95.9000015258789","311.0","10","0.1875","2016-01-18T11:11:56.522Z","","",""
"1","2451","53.464745","-2.231141","95.9000015258789","312.0","15","0.125","2016-01-18T11:12:01.561Z","","",""
"1","2452","53.464739","-2.231121","95.80000305175781","312.0","15","0.4375","2016-01-18T11:12:02.643Z","","",""
"1","2453","53.464731","-2.231096","95.69999694824219","311.0","10","0.25","2016-01-18T11:12:05.544Z","","",""
"1","2454","53.464731","-2.231096","95.69999694824219","311.0","10","0.1875","2016-01-18T11:12:06.529Z","","",""
"1","2455","53.464731","-2.231096","95.69999694824219","311.0","10","0.1875","2016-01-18T11:12:14.671Z","","",""
"1","2456","53.464731","-2.231096","95.69999694824219","311.0","15","0.25","2016-01-18T11:12:15.629Z","","",""
"1","2457","53.464735","-2.231086","96.0999984741211","311.0","10","0.375","2016-01-18T11:12:17.548Z","","",""
"1","2458","53.464744","-2.231079","96.0999984741211","311.0","15","0.1875","2016-01-18T11:12:18.529Z","","",""
"1","2459","53.464788","-2.231084","97.4000015258789","311.0","10","0.1875","2016-01-18T11:12:31.541Z","","",""
"1","2460","53.464779","-2.231091","97.5","311.0","10","0.25","2016-01-18T11:12:32.541Z","","",""
"1","2461","53.464779","-2.231091","97.5","311.0","10","0.25","2016-01-18T11:12:32.564Z","","",""
"1","2462","53.464782","-2.231087","97.5999984741211","311.0","10","0.1875","2016-01-18T11:12:33.532Z","","",""
"1","2463","53.464718","-2.231116","98.30000305175781","311.0","10","0.0625","2016-01-18T11:12:46.663Z","","",""
"1","2464","53.464706","-2.231119","98.4000015258789","311.0","10","0.25","2016-01-18T11:12:47.633Z","","",""
"1","2465","53.464706","-2.231119","98.4000015258789","311.0","10","0.25","2016-01-18T11:12:47.658Z","","",""
"1","2466","53.464706","-2.231119","98.4000015258789","311.0","10","0.1875","2016-01-18T11:12:48.633Z","","",""
"1","2467","53.464706","-2.231119","98.4000015258789","311.0","10","0.1875","2016-01-18T11:12:48.648Z","","",""
"1","2468","53.464706","-2.231119","98.4000015258789","311.0","10","0.25","2016-01-18T11:12:49.635Z","","",""
"1","2469","53.464706","-2.231119","98.4000015258789","311.0","10","0.25","2016-01-18T11:12:49.653Z","","",""
"1","2470","53.464706","-2.231119","98.4000015258789","311.0","10","0.0625","2016-01-18T11:12:50.629Z","","",""
"1","2471","53.464706","-2.231119","98.4000015258789","311.0","10","0.0625","2016-01-18T11:12:50.646Z","","",""
"1","2472","53.464706","-2.231119","98.4000015258789","311.0","10","0.25","2016-01-18T11:12:51.637Z","","",""
"1","2473","53.464706","-2.231119","98.4000015258789","311.0","15","0.25","2016-01-18T11:12:52.642Z","","",""
"1","2474","53.464706","-2.231119","98.4000015258789","311.0","10","0.125","2016-01-18T11:12:53.896Z","","",""
"1","2475","53.464706","-2.231119","98.4000015258789","311.0","10","0","2016-01-18T11:12:55.665Z","","",""
"1","2476","53.464673","-2.231182","99.0","311.0","10","0.3125","2016-01-18T11:12:56.646Z","","",""
"1","2477","53.46465","-2.231191","99.19999694824219","311.0","10","0.25","2016-01-18T11:13:01.650Z","","",""
"1","2478","53.46465","-2.231191","99.19999694824219","311.0","10","0.1875","2016-01-18T11:13:02.620Z","","",""
"1","2479","53.464613","-2.231233","100.0999984741211","311.0","10","0.1875","2016-01-18T11:13:11.651Z","","",""
"1","2480","53.464607","-2.231244","100.0","311.0","10","0.375","2016-01-18T11:13:12.625Z","","",""
"1","2481","53.4646","-2.231253","99.80000305175781","311.0","10","0.4375","2016-01-18T11:13:14.652Z","","",""
"1","2482","53.4646","-2.231253","99.80000305175781","311.0","10","0.1875","2016-01-18T11:13:15.632Z","","",""
"1","2483","53.464652","-2.231226","100.0","311.0","10","0.125","2016-01-18T11:13:23.648Z","","",""
"1","2484","53.464667","-2.231221","100.0","311.0","10","0.3125","2016-01-18T11:13:24.646Z","","",""
"1","2485","53.464675","-2.231229","100.0","311.0","10","0.25","2016-01-18T11:13:29.661Z","","",""
"1","2486","53.464675","-2.231229","100.0","311.0","10","0.1875","2016-01-18T11:13:30.622Z","","",""
"1","2487","53.464675","-2.231229","100.0","311.0","10","0.1875","2016-01-18T11:13:32.645Z","","",""
"1","2488","53.464675","-2.231229","100.0","311.0","10","0.3125","2016-01-18T11:13:33.633Z","","",""
"1","2489","53.464753","-2.231233","99.5999984741211","338.0","10","1.25","2016-01-18T11:13:35.661Z","","",""
"1","2490","53.464765","-2.23122","99.5999984741211","346.0","15","1.25","2016-01-18T11:13:36.640Z","","",""
"1","2491","53.464773","-2.231211","99.69999694824219","359.0","10","0.625","2016-01-18T11:13:38.656Z","","",""
"1","2492","53.464771","-2.231212","99.69999694824219","3.0","15","0.1875","2016-01-18T11:13:39.608Z","","",""
"1","2493","53.464771","-2.231212","99.69999694824219","3.0","15","0.1875","2016-01-18T11:13:39.628Z","","",""
"1","2494","53.464784","-2.231211","99.69999694824219","6.0","10","0.5625","2016-01-18T11:13:40.643Z","","",""
"1","2495","53.464784","-2.231199","99.69999694824219","10.0","10","0.375","2016-01-18T11:13:41.658Z","","",""
"1","2496","53.464784","-2.231199","99.69999694824219","10.0","10","0.1875","2016-01-18T11:13:42.624Z","","",""
"1","2497","53.464784","-2.231199","99.69999694824219","2.0","10","0","2016-01-18T11:13:47.638Z","","",""
"1","2498","53.46474","-2.23119","98.5","2.0","10","0.25","2016-01-18T11:13:48.640Z","","",""
"1","2499","53.464719","-2.231178","98.30000305175781","5.0","10","0.4375","2016-01-18T11:13:51.657Z","","",""
"1","2500","53.464719","-2.231178","98.30000305175781","5.0","10","0.1875","2016-01-18T11:13:52.626Z","","",""
"1","2501","53.464719","-2.231178","98.30000305175781","3.0","10","0.1875","2016-01-18T11:13:57.650Z","","",""
"1","2502","53.464719","-2.231178","98.30000305175781","3.0","10","0.25","2016-01-18T11:13:58.636Z","","",""
"1","2503","53.464719","-2.231178","98.30000305175781","3.0","10","0.25","2016-01-18T11:13:59.685Z","","",""
"1","2504","53.464719","-2.231178","98.30000305175781","3.0","10","0.1875","2016-01-18T11:14:00.630Z","","",""
"1","2505","53.464719","-2.231178","98.30000305175781","2.0","10","0.0625","2016-01-18T11:14:05.633Z","","",""
"1","2506","53.464748","-2.23112","98.5999984741211","2.0","10","0.25","2016-01-18T11:14:06.639Z","","",""
"1","2507","53.464831","-2.231173","99.19999694824219","332.0","15","1","2016-01-18T11:14:11.662Z","","",""
"1","2508","53.464855","-2.23119","99.19999694824219","329.0","15","0.9375","2016-01-18T11:14:12.643Z","","",""
"1","2509","53.464863","-2.231178","99.4000015258789","329.0","15","0.3125","2016-01-18T11:14:20.675Z","","",""
"1","2510","53.46486","-2.231179","99.5","330.0","20","0.0625","2016-01-18T11:14:21.639Z","","",""
"1","2511","53.46486","-2.231179","99.5","330.0","20","0.0625","2016-01-18T11:14:21.657Z","","",""
"1","2512","53.464865","-2.231176","99.5","329.0","20","0.3125","2016-01-18T11:14:22.625Z","","",""
"1","2513","53.464865","-2.231176","99.5","329.0","20","0.25","2016-01-18T11:14:23.634Z","","",""
"1","2514","53.464865","-2.231176","99.5","330.0","20","0.1875","2016-01-18T11:14:24.597Z","","",""
"1","2515","53.464865","-2.231176","99.5","330.0","20","0.125","2016-01-18T11:14:25.648Z","","",""
"1","2516","53.464856","-2.231161","99.69999694824219","349.0","20","0.8125","2016-01-18T11:14:26.634Z","","",""
"1","2517","53.464832","-2.231035","100.30000305175781","19.0","20","0.8125","2016-01-18T11:14:32.631Z","","",""
"1","2518","53.464821","-2.231018","100.30000305175781","26.0","20","0.625","2016-01-18T11:14:33.617Z","","",""
"1","2519","53.464807","-2.230992","100.5","38.0","15","0.25","2016-01-18T11:14:37.661Z","","",""
"1","2520","53.464807","-2.230992","100.5","38.0","15","0.1875","2016-01-18T11:14:38.642Z","","",""
"1","2521","53.464807","-2.230992","100.5","33.0","15","0.1875","2016-01-18T11:14:41.657Z","","",""
"1","2522","53.464848","-2.230942","101.5999984741211","33.0","15","0.25","2016-01-18T11:14:42.630Z","","",""
"1","2523","53.464848","-2.230942","101.5999984741211","33.0","15","0.25","2016-01-18T11:14:42.645Z","","",""
"1","2524","53.464856","-2.230951","101.80000305175781","33.0","15","0.125","2016-01-18T11:14:43.628Z","","",""
"1","2525","53.464856","-2.230951","101.80000305175781","33.0","15","0.125","2016-01-18T11:14:43.655Z","","",""
"1","2526","53.464859","-2.230963","102.0","35.0","15","0.3125","2016-01-18T11:14:44.643Z","","",""
"1","2527","53.464874","-2.230973","102.0","36.0","15","0.25","2016-01-18T11:14:45.654Z","","",""
"1","2528","53.464874","-2.230973","102.0","35.0","15","0.125","2016-01-18T11:14:46.648Z","","",""
"1","2529","53.464925","-2.230978","102.0","33.0","15","0.1875","2016-01-18T11:14:49.640Z","","",""
"1","2530","53.464934","-2.23097","102.0","34.0","15","0.25","2016-01-18T11:14:50.631Z","","",""
"1","2531","53.464934","-2.23097","102.0","34.0","15","0.25","2016-01-18T11:14:50.646Z","","",""
"1","2532","53.464943","-2.230965","102.0","34.0","15","0.0625","2016-01-18T11:14:51.639Z","","",""
"1","2533","53.464955","-2.230967","101.9000015258789","34.0","15","0.1875","2016-01-18T11:14:54.638Z","","",""
"1","2534","53.465007","-2.230933","102.0999984741211","21.0","15","1.25","2016-01-18T11:14:55.620Z","","",""
"1","2535","53.465082","-2.230877","102.0","24.0","15","1","2016-01-18T11:15:01.651Z","","",""
"1","2536","53.465101","-2.230859","101.9000015258789","27.0","15","1.125","2016-01-18T11:15:02.618Z","","",""
"1","2537","53.465079","-2.230873","102.0","29.0","15","0.3125","2016-01-18T11:15:04.645Z","","",""
"1","2538","53.465075","-2.230879","102.0","29.0","15","0.0625","2016-01-18T11:15:05.637Z","","",""
